,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
0,defFuzzyDistance,H,"rj1=0.9999999999999999, rj2=0.9999999999999999",56.57561165069784,0.765895039153538,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
1,defFuzzyDistance,E,"rj1=0.9999999999999999, rj2=0.9999999999999999",3.7872585500511753,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
2,defFuzzyDistance,nH,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721042,0.7658950391535378,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
3,defFuzzyDistance,nE,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.04958827106220879,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
4,defIFSDistance,H,"rj1=0.9999999999999999, rj2=0.9999999999999999",56.57561165069784,0.7658950391535381,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
5,defIFSDistance,E,"rj1=0.9999999999999999, rj2=0.9999999999999999",3.7872585500511753,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
6,defIFSDistance,nH,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721042,0.7658950391535382,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
7,defIFSDistance,nE,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.04958827106220879,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
8,wangXinDistance,1,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721084,0.765895039153538,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
9,wangXinDistance,2,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721042,0.7658950391535378,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
10,yangChiclanaDistance,H,"rj1=0.9999999999999999, rj2=0.9999999999999999",56.57561165069833,0.765895039153538,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
11,yangChiclanaDistance,E,"rj1=0.9999999999999999, rj2=0.9999999999999999",3.7872585500511766,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
12,yangChiclanaDistance,nH,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721126,0.7658950391535381,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
13,yangChiclanaDistance,nE,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.04958827106220882,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
14,grzegorDistance,H,"rj1=0.9999999999999999, rj2=0.9999999999999999",56.57561165069833,0.765895039153538,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
15,grzegorDistance,E,"rj1=0.9999999999999999, rj2=0.9999999999999999",3.7872585500511766,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
16,grzegorDistance,nH,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.009699230524721126,0.7658950391535381,0.1494076268048871,0.16754586641987762,0.2149965764083411,0.5023945662694275
17,grzegorDistance,nE,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.04958827106220882,0.8011652684865596,0.8847093669011477,0.8997870721885504,0.8800946864882624,0.4826615442022858
18,vlachSergDistance,-,"rj1=0.7, rj2=0.9999999999999999",20.68187405122192,0.7632759266543833,0.8955757126990005,0.9099056296753941,0.8923685412884328,0.4859195140725746
